model,perturbation,norm_ratio,abs_ratio,top20_recall,top20_sign,top20_corr
CondAE,RPA2,0.8485891819000244,0.8041226863861084,0.7,1.0,0.9469807174325395
CondAE,RPA3,0.8323119878768921,0.782523512840271,0.7,1.0,0.9577165836042727
CondAE,RPAP1,0.8709762692451477,0.837674081325531,0.75,0.95,0.7370808610392311
CondAE,RPAP2,0.8729029297828674,0.8167223930358887,0.8,1.0,0.8334833882524736
CondAE,RPAP3,0.7023040056228638,0.6246176362037659,0.55,1.0,0.874343918403343
CondAE,RPF1,0.8713986277580261,0.8209813237190247,0.7,1.0,0.9648594272573986
CondAE,RPIA,0.563460648059845,0.48481816053390503,0.25,1.0,0.6263417059126762
CondAE,RPL10,0.8575409054756165,0.8835898041725159,0.6,1.0,0.8138801755843635
CondAE,RPL10A,0.8772124648094177,0.874045193195343,0.7,1.0,0.9625689009104583
CondAE,RPL11,0.8556538820266724,0.8432459831237793,0.75,1.0,0.9731962847831588
CondAE,RPL13,0.813292384147644,0.8385512828826904,0.65,1.0,0.7487207100548782
CondAE,RPL14,0.8432326316833496,0.8631273508071899,0.55,1.0,0.8472733754727981
CondAE,RPL15,0.865670919418335,0.8305202722549438,0.5,1.0,0.9591753243246617
CondAE,RPL17,0.8410850167274475,0.8695738315582275,0.55,1.0,0.8149047926975367
CondAE,RPL18,0.8552448153495789,0.8515594601631165,0.65,1.0,0.9685735663430715
CondAE,RPL18A,0.8626315593719482,0.8227666616439819,0.65,1.0,0.9693059339559356
CondAE,RPL23,0.8681225776672363,0.8673723340034485,0.6,1.0,0.9535897748862435
CondAE,RPL23A,0.8548562526702881,0.8458204865455627,0.6,1.0,0.9608571659360411
CondAE,RPL24,0.885351836681366,0.8733163475990295,0.75,1.0,0.9820108337451934
CondAE,RPL26,0.8726127743721008,0.8404849767684937,0.7,1.0,0.9687846888133956
CondAE,RPL27A,0.8660534620285034,0.8337498903274536,0.6,1.0,0.9617914610845498
CondAE,RPL28,0.6510828733444214,0.55724036693573,0.6,1.0,0.9210605394068929
CondAE,RPL29,0.40672239661216736,0.4950414001941681,0.3,1.0,0.3771311177259341
CondAE,RPL30,0.8609793186187744,0.8673070669174194,0.6,1.0,0.9639893065759378
CondAE,RPL31,0.8585997819900513,0.8499994874000549,0.5,1.0,0.9618137507406846
CondAE,RPL32,0.8506729006767273,0.8668548464775085,0.55,1.0,0.8259523645776898
CondAE,RPL34,0.8451600670814514,0.8612794876098633,0.65,1.0,0.8457299619746764
CondAE,RPL35,0.8625518679618835,0.8568927645683289,0.6,1.0,0.9738282054134345
CondAE,RPL35A,0.8601865172386169,0.8632410168647766,0.6,1.0,0.9575214642293571
CondAE,RPL36,0.8604825735092163,0.8555232286453247,0.55,1.0,0.9620753678757492
CondAE,RPL36A,0.7224040627479553,0.7140163779258728,0.8,1.0,0.5933031724644
CondAE,RPL37A,0.8403741121292114,0.8519201874732971,0.5,1.0,0.8065094680293394
CondAE,RPL38,0.8548606634140015,0.8248603343963623,0.6,1.0,0.9623066684791105
CondAE,RPL4,0.8676842451095581,0.8645918369293213,0.75,1.0,0.9660931817010425
CondAE,RPL41,0.45646926760673523,0.3762584626674652,0.25,0.65,0.6552837197451977
CondAE,RPL5,0.8827837109565735,0.8749385476112366,0.65,1.0,0.975013314421698
CondAE,RPL6,0.8611767888069153,0.839527428150177,0.55,1.0,0.9649734964344904
CondAE,RPL7,0.8616403341293335,0.8512529730796814,0.7,1.0,0.9700510908319308
CondAE,RPL7L1,0.8793172240257263,0.8367186188697815,0.8,1.0,0.9665231264857804
CondAE,RPL8,0.8529329895973206,0.8366120457649231,0.65,1.0,0.9553718006289345
CondAE,RPL9,0.8703136444091797,0.8375464081764221,0.7,1.0,0.9654288425153572
CondAE,RPLP0,0.8859802484512329,0.8888041973114014,0.65,1.0,0.9808656964025662
CondAE,RPP14,0.8913357853889465,0.8537766337394714,0.8,1.0,0.96217533619712
CondAE,RPP21,0.5613440275192261,0.45631781220436096,0.5,1.0,0.8974248232879752
CondAE,RPP30,0.885331392288208,0.8459331393241882,0.65,1.0,0.9592032076040591
CondAE,RPP40,0.8385188579559326,0.747757613658905,0.7,1.0,0.9544502544804033
CondAE,RPS11,0.8721257448196411,0.8383718729019165,0.65,1.0,0.9508346797715451
CondAE,RPS12,0.8689411878585815,0.8523833751678467,0.75,1.0,0.9460394684968718
CondAE,RPS13,0.9001085162162781,0.8981631398200989,0.75,1.0,0.9499415079983952
CondAE,RPS14,0.8870077729225159,0.8565220236778259,0.75,1.0,0.8867692907958907
CondAE,RPS15,0.8676682710647583,0.8585394024848938,0.65,1.0,0.9413888842603283
CondAE,RPS15A,0.8709078431129456,0.8431782126426697,0.6,1.0,0.9428184331458326
CondAE,RPS18,0.8184128999710083,0.8566703200340271,0.7,1.0,0.7528574029152767
CondAE,RPS19,0.8585774898529053,0.8438524007797241,0.75,1.0,0.9471002512225302
CondAE,RPS19BP1,0.8874754905700684,0.8194279670715332,0.7,1.0,0.9725198313784641
CondAE,RPS2,0.8894983530044556,0.8805828094482422,0.8,1.0,0.9279623324009154
CondAE,RPS20,0.8864771723747253,0.8669396638870239,0.65,1.0,0.9676597461785383
CondAE,RPS21,0.8411774039268494,0.7468677759170532,0.75,1.0,0.9563939123684256
CondAE,RPS24,0.8457897901535034,0.8809658288955688,0.75,1.0,0.5991945253193542
CondAE,RPS26,0.8861696124076843,0.883950412273407,0.7,1.0,0.9580876897907057
CondAE,RPS27,0.4477921724319458,0.5359688401222229,0.2,1.0,0.540255675801473
CondAE,RPS27A,0.8881482481956482,0.8919497728347778,0.6,1.0,0.9475309181699152
CondAE,RPS28,0.8672212958335876,0.815304160118103,0.65,1.0,0.9298339450515782
CondAE,RPS3,0.8831430673599243,0.8643510937690735,0.7,1.0,0.6842077149739997
CondAE,RPS3A,0.8822073340415955,0.8690599203109741,0.7,1.0,0.9607809651556664
CondAE,RPS4X,0.8547816872596741,0.790551483631134,0.7,1.0,0.966902381233907
CondAE,RPS6,0.8605929017066956,0.894608199596405,0.65,1.0,0.6108091371632152
CondAE,RPS7,0.8976187109947205,0.8820821642875671,0.7,1.0,0.960735110423152
CondAE,RPS8,0.8556661009788513,0.8764228820800781,0.65,1.0,0.621430806224541
CondAE,RPS9,0.8906440734863281,0.8734363913536072,0.7,1.0,0.9514111609606148
CondAE,RPSA,0.8794833421707153,0.8625643849372864,0.65,1.0,0.9175432976273925
CondAE,RPUSD3,0.7337454557418823,0.6169057488441467,0.7,1.0,0.9565545276936929
CondAE,RPUSD4,0.5577206015586853,0.4406716227531433,0.35,1.0,0.9170104636770298
CondAE,RRN3,0.8215773105621338,0.7597337365150452,0.7,1.0,0.931059676393195
CondAE,RRP12,0.8998175263404846,0.8494516611099243,0.7,1.0,0.9718608330450338
CondAE,RRP15,0.6721003651618958,0.5508390069007874,0.5,1.0,0.9203058389548919
CondAE,RRP7A,0.8736007809638977,0.8300084471702576,0.7,1.0,0.9684599242930978
CondAE,RRP9,0.7924675941467285,0.6726905107498169,0.65,0.95,0.9109594386765275
CondAE,RRS1,0.89925616979599,0.8676419854164124,0.8,1.0,0.9673483877551826
CondAE,RSL24D1,0.8704332709312439,0.805025041103363,0.9,1.0,0.9780866824159233
CondAE,RTCB,0.49458086490631104,0.37396687269210815,0.25,0.95,0.8645667372904889
CondAE,RTEL1,0.4606183171272278,0.38087573647499084,0.3,0.9,0.693964684426257
CondAE,RTRAF,0.6070695519447327,0.5871759653091431,0.6,1.0,0.7261795518004419
CondAE,RTTN,0.45295199751853943,0.38207897543907166,0.15,0.8,0.48545975634883887
CondAE,RUVBL1,0.8539133667945862,0.8251912593841553,0.75,1.0,0.8997181490338395
CondAE,RUVBL2,0.8440635204315186,0.8065650463104248,0.75,1.0,0.9400240550771556
CondAE,S100A1,0.49432170391082764,0.420613557100296,0.3,0.95,0.8229804528966196
CondAE,SAE1,0.5560243725776672,0.4912225604057312,0.3,0.8,0.7134987048153357
CondAE,SAMD4B,0.6737658977508545,0.5239598155021667,0.6,1.0,0.9157231941783508
CondAE,SAP18,0.4616115391254425,0.39447447657585144,0.3,0.95,0.7651765269350379
CondAE,SARS2,0.5864123702049255,0.45884212851524353,0.6,1.0,0.9071468071438455
CondAE,SART1,0.8940570950508118,0.8788878321647644,0.65,1.0,0.9573674769158217
CondAE,SART3,0.8269391059875488,0.8156492114067078,0.55,0.95,0.808855030611423
CondAE,SASS6,0.6211948990821838,0.5021722316741943,0.5,1.0,0.8712528726102056
CondAE,SBNO1,0.5323912501335144,0.44585394859313965,0.25,0.85,0.6727769306302636
CondAE,SCAF1,0.825026273727417,0.7944086194038391,0.75,1.0,0.9488901302598842
CondAE,SCAP,0.7552034258842468,0.647987961769104,0.65,1.0,0.9356244055001033
CondAE,SCD,0.7531194686889648,0.7268840670585632,0.75,0.95,0.6536142293222986
CondAE,SCFD1,0.8194414973258972,0.7561598420143127,0.6,1.0,0.9581965734123161
CondAE,SDAD1,0.885229766368866,0.8358720541000366,0.8,1.0,0.9726123861740698
CondAE,SDC1,0.8129565119743347,0.6909127831459045,0.75,1.0,0.9317755637308437
CondAE,SDHAF2,0.47336021065711975,0.447142630815506,0.25,0.85,0.3694021298614607
CondAE,SDHC,0.5398416519165039,0.4605334997177124,0.5,1.0,0.7037290642216347
CondAE,SDR39U1,0.7465943098068237,0.6152732372283936,0.75,1.0,0.9669319763330801
CondAE,SEC61B,0.7046487331390381,0.6152282357215881,0.55,1.0,0.9062807852333898
CondAE,SEC61G,0.8672176599502563,0.8355764746665955,0.55,1.0,0.9447089171364424
CondAE,SEH1L,0.6879841685295105,0.6034048199653625,0.45,1.0,0.9284554825098078
CondAE,SEM1,0.7251390218734741,0.6661232113838196,0.5,1.0,0.901785206711863
CondAE,SEPHS2,0.38490504026412964,0.3360762894153595,0.25,0.95,0.5411366851993429
CondAE,SEPSECS,0.44640088081359863,0.3523106575012207,0.25,0.95,0.7521606937043186
CondAE,SERPINB1,0.5240731835365295,0.46846842765808105,0.2,0.95,0.7874026800919128
CondAE,SETD1A,0.8538361191749573,0.8044693470001221,0.65,1.0,0.96781037266307
CondAE,SETD5,0.6994613409042358,0.637999951839447,0.55,1.0,0.8332946046393322
CondAE,SETDB1,0.4473129212856293,0.37400537729263306,0.25,1.0,0.675197930011615
CondAE,SETX,0.5255763530731201,0.46627405285835266,0.2,0.95,0.7351906718494651
CondAE,SF3B3,0.8912742137908936,0.9011305570602417,0.65,1.0,0.968550831990729
CondAE,SF3B4,0.8260512351989746,0.7898547649383545,0.75,1.0,0.9788167169641828
CondAE,SF3B5,0.8792577385902405,0.8811036348342896,0.55,1.0,0.9764026147093521
CondAE,SHC1,0.38217422366142273,0.3129640817642212,0.1,1.0,0.7324894533313031
CondAE,SHOC2,0.6497572064399719,0.6210808157920837,0.35,1.0,0.7286829511114433
CondAE,SHQ1,0.5572646260261536,0.5145268440246582,0.3,0.95,0.7194179725348379
CondAE,SKA3,0.8113638758659363,0.7189972996711731,0.65,1.0,0.9550484774866904
CondAE,SKP1,0.745235800743103,0.6919463872909546,0.65,1.0,0.9599487428853866
CondAE,SLBP,0.7770249843597412,0.7128120064735413,0.6,1.0,0.8994350801641066
CondAE,SLC16A5,0.7857117056846619,0.7067474722862244,0.7,1.0,0.9623983506540811
CondAE,SLC1A5,0.4515368640422821,0.38077640533447266,0.5,0.95,0.793602909147681
CondAE,SLC2A8,0.8063727617263794,0.7076137661933899,0.8,1.0,0.9720607290936396
CondAE,SLC39A7,0.8270126581192017,0.7172151803970337,0.75,1.0,0.9626917383748735
CondAE,SLC39A9,0.5144551992416382,0.4425012171268463,0.3,0.9,0.8518178012328258
CondAE,SLC7A6OS,0.8572334051132202,0.794726550579071,0.8,1.0,0.8731250326482138
CondAE,SLU7,0.8966023921966553,0.8864497542381287,0.7,1.0,0.9729744238939173
CondAE,SMC1A,0.72395920753479,0.6653435230255127,0.45,0.95,0.8196510884126518
CondAE,SMC5,0.4449639320373535,0.3757711350917816,0.25,0.8,0.6187375173395225
CondAE,SMC6,0.6298938989639282,0.4847727417945862,0.65,1.0,0.9173311829717249
CondAE,SMG5,0.960269033908844,0.9541736841201782,0.85,1.0,0.9706887372354315
CondAE,SMG7,0.9015640020370483,0.795477569103241,0.95,1.0,0.960550421470301
CondAE,SMN2,0.8863033056259155,0.8943395018577576,0.6,1.0,0.9667859636680517
CondAE,SMNDC1,0.7782458066940308,0.7376610636711121,0.4,1.0,0.9587712383216261
CondAE,SMUG1,0.6965548396110535,0.555131733417511,0.7,1.0,0.9226393595797517
CondAE,SNAPC2,0.773485541343689,0.7420443892478943,0.3,1.0,0.9484396491881766
CondAE,SNAPC3,0.498249888420105,0.3981635868549347,0.4,0.9,0.8472741441295732
CondAE,SNAPC5,0.4493376314640045,0.364115834236145,0.1,1.0,0.9120942357082286
CondAE,SNRNP200,0.8570685386657715,0.8580716252326965,0.65,1.0,0.9489861769099384
CondAE,SNRNP25,0.5871499180793762,0.5141162276268005,0.35,0.85,0.7164419716823796
CondAE,SNRNP27,0.7079793810844421,0.5975189805030823,0.5,0.95,0.8255522809525832
CondAE,SNRNP35,0.7758661508560181,0.6829937696456909,0.7,1.0,0.9613332578944568
CondAE,SNRNP40,0.6362174153327942,0.5588935613632202,0.45,1.0,0.8838967462664725
CondAE,SNRNP48,0.7904603481292725,0.6959711313247681,0.65,0.95,0.9365791154228755
CondAE,SNRNP70,0.7917694449424744,0.7718908190727234,0.5,1.0,0.9244890030402421
CondAE,SNRPA1,0.8496068120002747,0.8172647953033447,0.7,1.0,0.9737238470680315
CondAE,SNRPB,0.8775702714920044,0.8301559090614319,0.7,1.0,0.9777247243418781
CondAE,SNRPC,0.7625483274459839,0.7218505144119263,0.7,1.0,0.953747348381272
CondAE,SNRPD1,0.8863173723220825,0.8540021777153015,0.75,1.0,0.9894326763405386
CondAE,SNRPD3,0.8863426446914673,0.847801685333252,0.65,1.0,0.9823744586399608
CondAE,SNRPE,0.8786280155181885,0.8552613258361816,0.7,1.0,0.9777097831050705
CondAE,SNRPF,0.8709855675697327,0.8433105945587158,0.65,1.0,0.9771687289681725
CondAE,SNUPN,0.503556489944458,0.44280701875686646,0.3,1.0,0.7112681000741585
CondAE,SOD2,0.43208879232406616,0.3580825626850128,0.25,0.95,0.7131101567760217
CondAE,SP1,0.5971316695213318,0.5007455348968506,0.25,0.95,0.8223646692223148
CondAE,SPAG7,0.5512364506721497,0.4415428042411804,0.25,1.0,0.8014217472431474
CondAE,SPATA5L1,0.7519233226776123,0.6404070854187012,0.6,1.0,0.9437364716705163
CondAE,SPC25,0.8710023760795593,0.8217676877975464,0.75,1.0,0.9649138285905309
CondAE,SPCS3,0.714834451675415,0.6334627866744995,0.7,1.0,0.9345973087853892
CondAE,SPG7,0.4411323666572571,0.35629042983055115,0.35,1.0,0.7964998197885039
CondAE,SPOUT1,0.8497844338417053,0.7688337564468384,0.65,1.0,0.9676317804316819
CondAE,SPRTN,0.4592589735984802,0.38276875019073486,0.25,0.9,0.8180758866597784
CondAE,SPTSSA,0.38390985131263733,0.3188841938972473,0.05,0.85,0.6217153420399552
CondAE,SRA1,0.5086869597434998,0.4107121229171753,0.2,1.0,0.8154894022710114
CondAE,SRBD1,0.7852630615234375,0.685781717300415,0.7,1.0,0.863254414858712
CondAE,SRF,0.46922770142555237,0.39204955101013184,0.25,1.0,0.7940008723581057
CondAE,SRFBP1,0.8659530282020569,0.808255136013031,0.65,1.0,0.9596538906452974
CondAE,SRP14,0.6194120049476624,0.5430439114570618,0.2,1.0,0.7933182795520047
CondAE,SRP54,0.8768245577812195,0.8703418374061584,0.7,1.0,0.916496862625045
CondAE,SRP68,0.8204074501991272,0.8043510317802429,0.65,1.0,0.8022973138529397
CondAE,SRP72,0.7783288955688477,0.7343589067459106,0.35,1.0,0.7644703277425327
CondAE,SRP9,0.542168915271759,0.4611070454120636,0.35,1.0,0.793545268742323
CondAE,SRPRB,0.713214635848999,0.6171538829803467,0.5,1.0,0.9326430688184474
CondAE,SRRM1,0.580357015132904,0.49209776520729065,0.45,1.0,0.8929033271316553
CondAE,SRRM2,0.5983946919441223,0.5315300822257996,0.2,1.0,0.9432011456099809
CondAE,SRSF1,0.6823406219482422,0.5908198952674866,0.55,1.0,0.8202953966458189
CondAE,SRSF6,0.5673656463623047,0.4656689167022705,0.4,0.95,0.8243571087814828
CondAE,SRSF7,0.8435869812965393,0.7826685905456543,0.85,1.0,0.9451810995334923
CondAE,SS18L2,0.6204983592033386,0.5003652572631836,0.55,1.0,0.897626441789886
CondAE,SSBP3,0.4566865563392639,0.3934091627597809,0.15,0.85,0.6048561106352403
CondAE,SSU72,0.7386441230773926,0.6950487494468689,0.6,1.0,0.9476072761095088
CondAE,STAT5B,0.766495406627655,0.7157688140869141,0.55,1.0,0.9253264243878908
CondAE,STIL,0.7780768871307373,0.707240104675293,0.65,1.0,0.9703988216994529
CondAE,STRAP,0.7309054136276245,0.6465348601341248,0.55,0.95,0.9560169922946029
CondAE,STRIP1,0.5791925191879272,0.4719512164592743,0.55,0.95,0.8759046092420968
CondAE,STT3B,0.46585649251937866,0.41738831996917725,0.2,0.95,0.7052516353164614
CondAE,STX5,0.6674466729164124,0.5861209034919739,0.35,1.0,0.8957950269779036
CondAE,STXBP4,0.5522017478942871,0.4992252588272095,0.4,0.9,0.8879265045528617
CondAE,SUDS3,0.6060678362846375,0.5824087858200073,0.3,0.95,0.7946089162906839
CondAE,SUGT1,0.5782390832901001,0.5207446217536926,0.55,1.0,0.9087297993850957
CondAE,SUMO2,0.46662208437919617,0.40907761454582214,0.15,0.9,0.6318148092635176
CondAE,SUPT16H,0.8301329016685486,0.723918616771698,0.85,1.0,0.9788598597468033
CondAE,SUPT20H,0.6604047417640686,0.641395628452301,0.35,0.9,0.8130356870673787
CondAE,SURF6,0.8763976693153381,0.8153239488601685,0.75,1.0,0.9773883958783529
CondAE,SYMPK,0.803454577922821,0.7690724730491638,0.55,1.0,0.9118017809532485
CondAE,SYS1,0.8288807272911072,0.7117191553115845,0.65,1.0,0.9584424471579357
CondAE,TACC3,0.7646899819374084,0.6785449385643005,0.65,1.0,0.951222176824268
CondAE,TADA1,0.6644339561462402,0.6090841889381409,0.35,1.0,0.7931384905372212
CondAE,TADA2B,0.5743167400360107,0.5119132399559021,0.45,0.85,0.6602595255407865
CondAE,TADA3,0.48422616720199585,0.36864328384399414,0.35,0.9,0.8313339836199425
CondAE,TAF10,0.8170908689498901,0.7584916353225708,0.65,0.95,0.911586183396117
CondAE,TAF11,0.5089098215103149,0.4322289824485779,0.4,1.0,0.7314991411485497
CondAE,TAF12,0.8236659169197083,0.7594414949417114,0.65,1.0,0.7976933183247535
CondAE,TAF13,0.6973593831062317,0.6655213832855225,0.45,1.0,0.895188419251796
CondAE,TAF1B,0.6137623190879822,0.5039345622062683,0.45,1.0,0.9053514582787159
CondAE,TAF1C,0.7112923264503479,0.5720462203025818,0.75,1.0,0.9458670016812242
CondAE,TAF1D,0.7857599258422852,0.6930325031280518,0.6,1.0,0.9124727794216891
CondAE,TAF2,0.7946460843086243,0.7451978325843811,0.55,0.9,0.9140200994145171
CondAE,TAF3,0.6593319177627563,0.5882012248039246,0.55,0.95,0.7502759189383227
CondAE,TAF5,0.8196216821670532,0.7540643215179443,0.5,1.0,0.9191857875167097
CondAE,TAF6,0.6910692453384399,0.6074811220169067,0.65,1.0,0.8791342149904375
CondAE,TAF6L,0.5551126003265381,0.48596203327178955,0.3,0.95,0.8338759758197386
CondAE,TAF7,0.7761691212654114,0.7275608777999878,0.4,1.0,0.852962133052673
CondAE,TAF8,0.8186808824539185,0.792143702507019,0.65,1.0,0.9698233944933506
CondAE,TAMM41,0.5602126717567444,0.5173327326774597,0.4,1.0,0.9230291573926487
CondAE,TARS,0.8235235810279846,0.6956263780593872,0.75,1.0,0.9678769490022184
CondAE,TARS2,0.7925922274589539,0.762984037399292,0.5,1.0,0.9594623526245024
CondAE,TAZ,0.49309951066970825,0.43095454573631287,0.15,0.85,0.7870951340088751
CondAE,TBCA,0.4804995357990265,0.36666619777679443,0.35,1.0,0.8591573887836068
CondAE,TBCB,0.7757062315940857,0.7332659363746643,0.45,1.0,0.42312014510784396
CondAE,TBCD,0.631537139415741,0.5229896903038025,0.65,1.0,0.9649916408137579
CondAE,TBP,0.5971323847770691,0.4912262558937073,0.45,0.95,0.8035284415215775
CondAE,TBPL1,0.46952345967292786,0.43580272793769836,0.25,0.9,0.5264936213296965
CondAE,TCERG1,0.5905065536499023,0.5015234351158142,0.35,0.95,0.8286887193595278
CondAE,TCOF1,0.6496398448944092,0.6444278359413147,0.35,0.9,0.7447507224404851
CondAE,TEAD3,0.5109938383102417,0.40348589420318604,0.45,0.95,0.7601996515937225
CondAE,TEN1,0.5558873414993286,0.43370380997657776,0.5,1.0,0.7918309476475803
CondAE,TERF2,0.8746801614761353,0.8039388656616211,0.85,1.0,0.9401636529390777
CondAE,TEX10,0.8977901339530945,0.8647130131721497,0.8,1.0,0.974742381867926
CondAE,TFAM,0.8945863842964172,0.8604811429977417,0.4,1.0,0.9747980738341157
CondAE,TFB1M,0.557563841342926,0.4819748103618622,0.4,0.95,0.6740411531829816
CondAE,TFDP1,0.6657268404960632,0.6052187085151672,0.45,1.0,0.7362714940916315
CondAE,TFRC,0.7569791078567505,0.6470650434494019,0.75,1.0,0.8834967279169325
CondAE,TGS1,0.5984827876091003,0.521026074886322,0.3,1.0,0.791505854600319
CondAE,THAP1,0.9167407155036926,0.887322723865509,0.75,1.0,0.9608698467824918
CondAE,THAP11,0.5235058665275574,0.4540694057941437,0.45,0.9,0.7472805759345955
CondAE,THOC1,0.6378591060638428,0.5706828236579895,0.4,1.0,0.8975020717919946
CondAE,THOC2,0.830755889415741,0.8203959465026855,0.5,1.0,0.9565418152418861
CondAE,THOC3,0.6167359948158264,0.505683422088623,0.45,1.0,0.8655043335012143
CondAE,THOC5,0.7601230144500732,0.7003064155578613,0.55,0.95,0.9204667239458898
CondAE,THOC6,0.5354012846946716,0.4459448754787445,0.3,0.95,0.8470882357280392
CondAE,THOC7,0.6052581667900085,0.512915849685669,0.3,0.95,0.8169084100307383
CondAE,THRAP3,0.5144059062004089,0.4240657687187195,0.15,0.9,0.8606254228855834
CondAE,TIGD1,0.4817589521408081,0.40777960419654846,0.3,0.95,0.8529731251485408
CondAE,TIMM10,0.5523515343666077,0.447834849357605,0.35,1.0,0.8405731456872523
CondAE,TIMM13,0.7868777513504028,0.6791638731956482,0.6,1.0,0.9624364383236119
CondAE,TIMM23B,0.9017912745475769,0.8728824257850647,0.65,1.0,0.9598639119583379
CondAE,TIMM44,0.8709957599639893,0.8058862090110779,0.7,1.0,0.9705007060262274
CondAE,TIMM8A,0.450933039188385,0.35348519682884216,0.4,0.9,0.6359157487418213
CondAE,TIMM9,0.6730879545211792,0.5648946762084961,0.55,0.95,0.9101177537066787
CondAE,TINF2,0.767220139503479,0.6518912315368652,0.65,1.0,0.8687078318909064
CondAE,TLCD1,0.6289005875587463,0.49920326471328735,0.45,1.0,0.8856605886062521
CondAE,TM7SF2,0.41498029232025146,0.3593883514404297,0.1,1.0,0.6661239924274402
CondAE,TMA16,0.8447288274765015,0.7509279847145081,0.75,1.0,0.9629616757323504
CondAE,TMED10,0.6333714723587036,0.5629186034202576,0.6,1.0,0.9095923384471355
CondAE,TMEM127,0.43200936913490295,0.40814611315727234,0.15,0.8,0.41772628600084016
CondAE,TMEM199,0.6341771483421326,0.5059928894042969,0.7,1.0,0.9612697869887807
CondAE,TMEM214,0.6534993052482605,0.5465246438980103,0.45,1.0,0.9491198363490574
CondAE,TMEM242,0.74903804063797,0.675078272819519,0.45,1.0,0.9358633969896238
CondAE,TMSB10,0.5472809672355652,0.6420024633407593,0.25,0.9,0.7459169585543174
CondAE,TMX2,0.7873225808143616,0.7202647924423218,0.55,1.0,0.935165439000356
