model,perturbation,real_delta_norm,pred_delta_norm,norm_ratio,abs_ratio,top20_sign,top20_recall
CondAE_cell_only,NAA30,3.0348203,1.7014393,0.5606392,0.44978058,0.95,0.35
CondAE_cell_only,NAA35,2.0661192,1.0111215,0.489382,0.396613,0.95,0.4
CondAE_cell_only,NAA50,2.9839423,2.1337636,0.71508205,0.5992109,1.0,0.55
CondAE_cell_only,NACA,7.6045337,6.760643,0.88902795,0.8184089,1.0,0.9
CondAE_cell_only,NAF1,2.9700363,2.2477467,0.7568078,0.63095343,1.0,0.75
CondAE_cell_only,NAGLU,1.8098263,0.7099155,0.39225617,0.31362882,0.85,0.05
CondAE_cell_only,NAPG,2.050606,1.075128,0.52429765,0.4296907,0.95,0.45
CondAE_cell_only,NARS,6.890522,5.9375496,0.8616981,0.823209,1.0,0.55
CondAE_cell_only,NARS2,1.8260266,0.8105617,0.44389373,0.35839438,0.9,0.2
CondAE_cell_only,NBAS,4.2610097,3.3341897,0.78248817,0.6731261,1.0,0.6
CondAE_cell_only,NCAPD2,2.1904821,0.99355185,0.45357677,0.3916752,0.9,0.25
CondAE_cell_only,NCAPG2,3.428238,2.627551,0.7664436,0.6673464,1.0,0.6
CondAE_cell_only,NCAPH2,4.1173053,3.5056882,0.8514521,0.75593156,1.0,0.8
CondAE_cell_only,NCKAP1,2.659587,1.2790862,0.48093417,0.42440277,1.0,0.25
CondAE_cell_only,NDC1,2.7883244,1.4247327,0.51096374,0.4776826,0.95,0.2
CondAE_cell_only,NDUFA11,3.4367347,2.2881944,0.6658048,0.53503835,1.0,0.65
CondAE_cell_only,NDUFA2,5.50868,4.2635946,0.7739776,0.73915243,1.0,0.6
CondAE_cell_only,NDUFA3,5.4650493,4.3353806,0.7932921,0.67046195,0.95,0.6
CondAE_cell_only,NDUFA6,4.5166197,3.4231827,0.7579081,0.6472833,1.0,0.65
CondAE_cell_only,NDUFAB1,5.5012064,4.558226,0.82858664,0.7511729,1.0,0.6
CondAE_cell_only,NDUFAF3,2.9961205,1.5652947,0.52244055,0.4182664,0.95,0.4
CondAE_cell_only,NDUFAF5,3.2102706,1.9503945,0.6075483,0.50830805,1.0,0.65
CondAE_cell_only,NDUFAF7,4.2240095,3.453608,0.8176137,0.68027085,1.0,0.8
CondAE_cell_only,NDUFB3,3.0731711,1.8724115,0.60927665,0.48478928,0.95,0.35
CondAE_cell_only,NDUFB4,5.004232,4.020938,0.8035075,0.69230837,1.0,0.65
CondAE_cell_only,NDUFB8,4.725877,3.6320643,0.76854825,0.6540224,1.0,0.6
CondAE_cell_only,NDUFS3,4.044398,2.897085,0.71632046,0.5695714,1.0,0.55
CondAE_cell_only,NELFA,5.671689,4.11227,0.72505206,0.7023688,1.0,0.55
CondAE_cell_only,NELFB,3.2485328,2.0736604,0.63833755,0.58587986,1.0,0.35
CondAE_cell_only,NELFCD,3.6456141,2.1592271,0.59228075,0.53018916,1.0,0.4
CondAE_cell_only,NELFE,4.939256,3.2149467,0.65089697,0.63184386,1.0,0.5
CondAE_cell_only,NEMF,2.28289,0.93361676,0.40896264,0.34593123,0.9,0.2
CondAE_cell_only,NFATC2IP,2.0724843,0.8723213,0.42090613,0.35033274,0.9,0.15
CondAE_cell_only,NFKBIE,3.458813,2.0310261,0.5872032,0.5180695,0.95,0.3
CondAE_cell_only,NFRKB,2.9000826,1.9916435,0.6867541,0.5792094,1.0,0.5
CondAE_cell_only,NFS1,3.995251,3.23409,0.8094836,0.7261123,1.0,0.65
CondAE_cell_only,NFYB,2.2862356,1.1758758,0.51432836,0.4356369,1.0,0.45
CondAE_cell_only,NFYC,3.867114,2.2278283,0.5760958,0.58545756,1.0,0.2
CondAE_cell_only,NHLRC2,2.7335608,1.2083997,0.44206065,0.3733781,0.85,0.3
CondAE_cell_only,NHP2,4.230118,3.362757,0.79495585,0.6548257,1.0,0.85
CondAE_cell_only,NIFK,8.214389,7.1732244,0.87325114,0.8432977,0.95,0.75
CondAE_cell_only,NIP7,4.461738,3.622235,0.81184393,0.7013869,1.0,0.7
CondAE_cell_only,NISCH,1.959341,0.9690453,0.49457714,0.4003432,1.0,0.25
CondAE_cell_only,NKAP,9.031183,7.845423,0.8687038,0.8572922,1.0,0.7
CondAE_cell_only,NKAPD1,2.5964892,1.4408152,0.554909,0.46104234,0.95,0.25
CondAE_cell_only,NLE1,8.111597,7.1673107,0.88358814,0.843399,1.0,0.75
CondAE_cell_only,NMD3,6.0975657,5.4091673,0.8871028,0.831886,1.0,0.7
CondAE_cell_only,NOB1,3.492291,2.9014287,0.83080953,0.7198604,1.0,0.65
CondAE_cell_only,NOC3L,5.896483,5.2456985,0.88963175,0.8293203,1.0,0.75
CondAE_cell_only,NOC4L,6.1957736,5.411231,0.8733746,0.798862,1.0,0.75
CondAE_cell_only,NOL10,6.0088263,5.1590147,0.8585728,0.80926114,1.0,0.8
CondAE_cell_only,NOL11,8.723909,7.6995926,0.8825851,0.82462233,1.0,0.7
CondAE_cell_only,NOL12,5.589335,4.846804,0.8671522,0.80362844,1.0,0.8
CondAE_cell_only,NOL6,6.8523192,6.1644945,0.8996216,0.8396952,1.0,0.75
CondAE_cell_only,NOL7,2.543852,1.3865585,0.54506254,0.43240795,0.95,0.4
CondAE_cell_only,NOL8,7.2623434,6.4594913,0.88945,0.8518411,1.0,0.8
CondAE_cell_only,NOLC1,4.155679,3.3706007,0.81108296,0.738567,1.0,0.65
CondAE_cell_only,NOM1,5.4370255,4.7761354,0.8784464,0.83485174,1.0,0.8
CondAE_cell_only,NOMO1,2.405654,1.2014214,0.49941573,0.44583097,0.85,0.2
CondAE_cell_only,NOP14,6.5395284,5.9085674,0.9035158,0.8749539,1.0,0.75
CondAE_cell_only,NOP16,7.8407316,6.81438,0.86910003,0.7826186,1.0,0.8
CondAE_cell_only,NOP58,7.2462583,6.4152856,0.8853239,0.8379734,1.0,0.75
CondAE_cell_only,NOP9,2.4540231,1.2595599,0.5132632,0.41499838,0.95,0.4
CondAE_cell_only,NOS1AP,2.4504294,1.1691672,0.47712746,0.39064288,0.95,0.3
CondAE_cell_only,NPLOC4,7.7028832,6.716038,0.87188625,0.83671826,1.0,0.7
CondAE_cell_only,NPM1,4.2525434,2.6869385,0.6318427,0.64299124,1.0,0.6
CondAE_cell_only,NRBP1,3.2001288,2.1093156,0.6591346,0.5379541,0.95,0.45
CondAE_cell_only,NRDE2,3.9218519,2.8222291,0.7196165,0.6591064,1.0,0.45
CondAE_cell_only,NSA2,6.3431277,5.557381,0.87612635,0.8121292,1.0,0.75
CondAE_cell_only,NSMCE2,2.4449484,1.4875379,0.6084128,0.4790867,1.0,0.5
CondAE_cell_only,NSUN4,2.0275764,0.9275329,0.4574589,0.36086717,0.9,0.45
CondAE_cell_only,NUB1,2.3568194,1.2625668,0.5357079,0.48205197,1.0,0.4
CondAE_cell_only,NUBP2,2.4821768,1.125089,0.4532671,0.39526746,0.9,0.15
CondAE_cell_only,NUDC,3.7853131,3.0498297,0.8057008,0.68475646,1.0,0.75
CondAE_cell_only,NUDCD3,3.0324664,2.1840596,0.7202255,0.6489401,1.0,0.7
CondAE_cell_only,NUDT15,2.6026652,1.2558845,0.48253787,0.40175968,1.0,0.2
CondAE_cell_only,NUFIP1,2.635387,1.4711291,0.5582213,0.43456182,1.0,0.45
CondAE_cell_only,NUP107,5.1257577,4.395924,0.8576145,0.8348889,1.0,0.5
CondAE_cell_only,NUP133,2.4604669,1.716771,0.697742,0.619568,1.0,0.5
CondAE_cell_only,NUP153,3.5935073,2.6698313,0.74295974,0.7159417,1.0,0.45
CondAE_cell_only,NUP160,5.806134,4.989654,0.8593763,0.82403934,1.0,0.7
CondAE_cell_only,NUP214,2.4065409,1.6436344,0.6829863,0.60349184,1.0,0.45
CondAE_cell_only,NUP35,2.3977897,1.0739285,0.44788268,0.3616877,0.95,0.1
CondAE_cell_only,NUP43,1.9736569,0.9427676,0.47767553,0.38458717,1.0,0.3
CondAE_cell_only,NUP54,5.477287,4.5296607,0.8269899,0.69479454,1.0,0.65
CondAE_cell_only,NUP62,6.9928794,5.6862164,0.8131438,0.74338394,1.0,0.65
CondAE_cell_only,NUP85,2.6938374,1.9098489,0.70896965,0.6288224,1.0,0.45
CondAE_cell_only,NUP88,2.8761017,2.2578762,0.7850474,0.7424337,1.0,0.65
CondAE_cell_only,NUP98,7.5759487,6.589579,0.8698025,0.8568516,1.0,0.8
CondAE_cell_only,NUTF2,4.525183,3.6965532,0.81688476,0.7851052,1.0,0.65
CondAE_cell_only,NVL,7.5347795,6.695834,0.8886569,0.8347082,1.0,0.8
CondAE_cell_only,OGFOD1,3.2521417,2.0372636,0.62643754,0.5561011,1.0,0.5
CondAE_cell_only,OIP5,2.3759985,0.9905707,0.41690713,0.32567543,0.95,0.15
CondAE_cell_only,OLFML3,1.9158112,0.86669195,0.45238903,0.40027797,0.95,0.2
CondAE_cell_only,OPA1,3.7662854,2.9406242,0.7807757,0.6368288,0.95,0.65
CondAE_cell_only,ORC3,2.9007027,1.3795509,0.475592,0.42394698,0.85,0.3
CondAE_cell_only,ORC4,2.2697535,0.9479254,0.41763362,0.36401144,0.9,0.25
CondAE_cell_only,ORC5,2.0450494,1.0077767,0.49278846,0.40165266,0.95,0.2
CondAE_cell_only,ORC6,3.8671453,3.1340191,0.8104219,0.69750816,1.0,0.8
CondAE_cell_only,OSGEP,3.053641,1.6489887,0.54000735,0.43210042,0.95,0.5
CondAE_cell_only,OSTC,3.3538437,2.1721375,0.64765614,0.522264,1.0,0.4
CondAE_cell_only,PABPC1,9.182985,7.9236298,0.8628599,0.8943727,1.0,0.65
CondAE_cell_only,PABPC4,3.313994,1.8844886,0.5686458,0.5286428,0.9,0.4
CondAE_cell_only,PABPN1,4.774321,3.2519863,0.6811411,0.65668243,1.0,0.3
CondAE_cell_only,PAF1,9.230793,7.741477,0.83865786,0.78978664,1.0,0.6
CondAE_cell_only,PALB2,2.5757134,1.3875473,0.53870404,0.4423958,1.0,0.3
CondAE_cell_only,PAM16,7.4587865,6.6237783,0.8880504,0.8237594,1.0,0.5
CondAE_cell_only,PARN,1.8544759,0.97137153,0.5237984,0.4150713,1.0,0.5
CondAE_cell_only,PAXBP1,3.9335027,2.8105536,0.71451676,0.6620429,1.0,0.4
CondAE_cell_only,PCBP1,4.319369,3.439983,0.7964087,0.7519378,1.0,0.6
CondAE_cell_only,PCID2,2.48529,1.3654888,0.54942834,0.47867644,0.95,0.25
CondAE_cell_only,PCNA,6.6289725,5.729282,0.86427903,0.829886,1.0,0.8
CondAE_cell_only,PCNX3,2.148493,1.0646029,0.4955114,0.41570455,1.0,0.35
CondAE_cell_only,PDAP1,3.1120107,1.6402674,0.52707636,0.42780313,0.95,0.3
CondAE_cell_only,PDCD11,7.864855,7.0287514,0.8936912,0.87611246,1.0,0.8
CondAE_cell_only,PDCD5,2.0939121,1.2809232,0.6117369,0.49055347,0.95,0.4
CondAE_cell_only,PDCD6,2.7552228,1.4069778,0.51065844,0.463377,0.95,0.2
CondAE_cell_only,PDCD6IP,1.8501008,0.896543,0.48459145,0.37909722,0.95,0.35
CondAE_cell_only,PDHA1,2.4189005,1.3155801,0.5438753,0.4774543,0.95,0.5
CondAE_cell_only,PDRG1,4.4421973,3.4792078,0.7832177,0.72866774,1.0,0.65
CondAE_cell_only,PELP1,6.712279,6.0456805,0.9006897,0.8446418,1.0,0.75
CondAE_cell_only,PES1,7.502975,6.6356635,0.8844043,0.83765787,1.0,0.8
CondAE_cell_only,PET117,2.600553,1.6017714,0.6159349,0.52581453,1.0,0.45
CondAE_cell_only,PEX19,2.9326668,1.8281808,0.62338513,0.54147446,1.0,0.45
CondAE_cell_only,PFDN2,5.8189106,4.6840706,0.8049738,0.7648307,0.95,0.55
CondAE_cell_only,PFDN4,2.441734,1.2091371,0.49519604,0.41860873,1.0,0.2
CondAE_cell_only,PFDN6,3.1776664,1.7120157,0.5387651,0.44112787,1.0,0.45
CondAE_cell_only,PFN1,3.275899,1.7573131,0.5364369,0.6135436,1.0,0.45
CondAE_cell_only,PGAM1,2.8498838,1.4106072,0.49497008,0.51837254,0.9,0.2
CondAE_cell_only,PGD,3.2427683,1.6676337,0.5142624,0.412498,1.0,0.35
CondAE_cell_only,PGK1,2.341899,1.0994883,0.4694858,0.47495863,0.9,0.3
CondAE_cell_only,PGPEP1,3.665766,2.5104988,0.6848497,0.58022815,1.0,0.55
CondAE_cell_only,PGS1,3.2084532,2.0034795,0.6244378,0.47423163,1.0,0.5
CondAE_cell_only,PHB,9.429797,8.198182,0.86939114,0.8292818,1.0,0.65
CondAE_cell_only,PHB2,9.270094,8.164534,0.88073903,0.83067787,1.0,0.75
CondAE_cell_only,PHF12,2.7863822,1.519822,0.54544634,0.4527333,1.0,0.3
CondAE_cell_only,PI4KA,1.7726814,1.0858945,0.6125717,0.5242922,1.0,0.35
CondAE_cell_only,PIAS1,2.697004,1.5293891,0.56706965,0.5374962,0.9,0.3
CondAE_cell_only,PIGH,2.9868457,1.5556147,0.5208219,0.4042665,1.0,0.55
CondAE_cell_only,PITRM1,1.9630673,0.9138741,0.46553376,0.39266482,1.0,0.25
CondAE_cell_only,PLEKHN1,3.0462012,1.6747549,0.5497847,0.4239954,0.95,0.5
CondAE_cell_only,PLK1,3.485482,2.374682,0.6813066,0.6300319,0.95,0.65
CondAE_cell_only,PLK4,2.7341022,2.2893584,0.8373346,0.7770065,1.0,0.6
CondAE_cell_only,PMF1,3.8617268,3.3383014,0.8644582,0.7953709,1.0,0.85
CondAE_cell_only,PMPCA,4.31582,3.5394435,0.8201091,0.709344,1.0,0.75
CondAE_cell_only,PMPCB,5.819714,5.279735,0.90721554,0.87796605,1.0,0.6
CondAE_cell_only,PNKP,2.9738925,1.7437329,0.586347,0.48336875,0.95,0.3
CondAE_cell_only,PNN,4.2518167,3.0599618,0.71968335,0.6732837,0.95,0.65
CondAE_cell_only,PNO1,7.515352,6.6038647,0.87871665,0.85692227,1.0,0.75
CondAE_cell_only,PNPT1,4.512686,3.2756147,0.7258681,0.67247605,0.95,0.45
CondAE_cell_only,POGLUT3,0.949327,0.5434849,0.572495,0.4941494,1.0,0.3
CondAE_cell_only,POGZ,2.786352,1.4550633,0.5222109,0.4236076,0.9,0.45
CondAE_cell_only,POLA1,6.3263416,5.300513,0.837848,0.7889619,1.0,0.65
CondAE_cell_only,POLD1,7.0685563,5.9404626,0.8404068,0.78176117,1.0,0.75
CondAE_cell_only,POLD2,6.841735,5.7307677,0.83761907,0.7671486,1.0,0.65
CondAE_cell_only,POLE,7.468443,6.1796503,0.8274349,0.7530715,1.0,0.65
CondAE_cell_only,POLG2,2.8670516,1.398344,0.48772895,0.3657167,0.85,0.35
CondAE_cell_only,POLL,4.7656493,3.6939788,0.77512604,0.7215401,1.0,0.6
CondAE_cell_only,POLR1D,6.1337156,5.317062,0.86685824,0.81368446,1.0,0.8
CondAE_cell_only,POLR1E,6.502315,5.8280196,0.8962992,0.8486104,1.0,0.75
CondAE_cell_only,POLR2B,8.220969,7.236867,0.88029367,0.8697849,1.0,0.7
CondAE_cell_only,POLR2C,8.111291,7.0250583,0.86608386,0.8491508,1.0,0.65
CondAE_cell_only,POLR2E,8.471163,7.3999104,0.8735413,0.8515745,1.0,0.7
CondAE_cell_only,POLR2F,5.708194,4.81255,0.84309506,0.78836375,1.0,0.7
CondAE_cell_only,POLR2G,9.817696,8.580785,0.8740121,0.8528697,1.0,0.75
CondAE_cell_only,POLR2H,10.308628,8.647594,0.8388696,0.79522645,1.0,0.7
CondAE_cell_only,POLR2I,8.550869,7.538049,0.8815536,0.87339085,1.0,0.7
CondAE_cell_only,POLR2K,7.5864253,6.649759,0.87653387,0.84254694,0.95,0.75
CondAE_cell_only,POLR2M,2.8026521,1.7104545,0.6102985,0.5448161,1.0,0.6
CondAE_cell_only,POLR3B,4.444381,3.468827,0.7804972,0.70066774,1.0,0.6
CondAE_cell_only,POLR3C,3.664156,2.297179,0.6269326,0.5454079,1.0,0.45
CondAE_cell_only,POLR3D,5.435463,4.56809,0.84042335,0.7870905,1.0,0.45
CondAE_cell_only,POLR3E,2.67347,1.466825,0.5486596,0.44165316,0.95,0.55
CondAE_cell_only,POLR3F,3.0851068,2.0520573,0.6651495,0.5945976,1.0,0.35
CondAE_cell_only,POLR3K,3.6976974,2.2118518,0.59817004,0.55804944,0.95,0.4
CondAE_cell_only,POLRMT,5.5225143,5.3126607,0.96200037,0.80714256,1.0,0.65
CondAE_cell_only,POP1,6.382973,5.653556,0.88572454,0.8232643,1.0,0.8
CondAE_cell_only,POP4,6.5103474,5.835861,0.8963978,0.86267173,1.0,0.75
CondAE_cell_only,POP5,3.902972,3.311787,0.8485295,0.73967475,1.0,0.8
CondAE_cell_only,POP7,5.975526,5.2149897,0.87272483,0.80242455,1.0,0.75
CondAE_cell_only,PPA1,2.5124793,1.4125005,0.5621939,0.4742856,1.0,0.5
CondAE_cell_only,PPA2,3.0455315,1.8027482,0.59193224,0.46019542,0.95,0.45
CondAE_cell_only,PPAN,8.434944,7.384063,0.87541336,0.8198401,1.0,0.8
CondAE_cell_only,PPIA,2.623257,1.3792365,0.5257726,0.5061811,0.9,0.3
CondAE_cell_only,PPIL2,5.719928,4.767007,0.83340335,0.76168776,1.0,0.7
CondAE_cell_only,PPME1,2.9963443,1.8621534,0.6214751,0.49444586,1.0,0.55
CondAE_cell_only,PPP1R11,4.0964713,3.144876,0.76770365,0.6855803,1.0,0.5
CondAE_cell_only,PPP1R15B,3.9625382,2.7505598,0.6941409,0.60836756,1.0,0.45
CondAE_cell_only,PPP1R2,2.183785,1.4870942,0.68097097,0.62773246,1.0,0.45
CondAE_cell_only,PPP1R37,1.120843,0.520263,0.46417117,0.3882182,1.0,0.25
CondAE_cell_only,PPP1R8,2.8400283,1.785503,0.628692,0.55446833,1.0,0.35
CondAE_cell_only,PPP2CA,2.3964267,1.2310514,0.5137029,0.41295558,1.0,0.55
CondAE_cell_only,PPP2R1A,1.9330583,1.2549149,0.64918625,0.55095756,1.0,0.55
CondAE_cell_only,PPP2R3C,2.9446683,1.7865373,0.6067024,0.5252873,0.95,0.65
CondAE_cell_only,PPP6C,2.4193652,1.9322687,0.79866767,0.77390224,1.0,0.45
CondAE_cell_only,PPRC1,4.025551,2.994229,0.74380606,0.5751841,1.0,0.8
CondAE_cell_only,PRC1,2.201568,1.0754144,0.4884766,0.3931766,0.85,0.4
CondAE_cell_only,PRDM4,2.626531,1.2033664,0.4581581,0.3711906,0.9,0.55
CondAE_cell_only,PRELID1,7.8782907,6.8531857,0.8698823,0.80657446,1.0,0.55
CondAE_cell_only,PRELID3B,8.093668,7.477797,0.92390704,0.867797,1.0,0.6
CondAE_cell_only,PRIM1,7.350192,6.104633,0.8305406,0.7764032,1.0,0.75
CondAE_cell_only,PRIM2,5.914118,4.716811,0.7975511,0.72847015,1.0,0.6
CondAE_cell_only,PRKCA,2.9135432,1.4634994,0.50230914,0.43267012,1.0,0.3
CondAE_cell_only,PRORP,3.2150621,1.6064491,0.49966347,0.40320724,0.95,0.4
CondAE_cell_only,PRPF19,5.062123,4.0848513,0.8069443,0.7849329,1.0,0.5
CondAE_cell_only,PRPF3,8.517435,7.40605,0.8695165,0.85721725,1.0,0.7
CondAE_cell_only,PRPF31,7.5718865,6.610973,0.87309456,0.85224146,1.0,0.7
CondAE_cell_only,PRPF39,2.619714,1.7550861,0.6699533,0.5439206,1.0,0.4
CondAE_cell_only,PRPF4,7.469994,6.423202,0.8598671,0.8406487,1.0,0.75
CondAE_cell_only,PRPF40A,7.494878,5.9652295,0.7959075,0.74957347,1.0,0.6
CondAE_cell_only,PRPF4B,4.3616486,3.080446,0.7062573,0.60597676,1.0,0.6
CondAE_cell_only,PRPF8,7.399146,6.34448,0.8574611,0.82187957,1.0,0.75
CondAE_cell_only,PRRC2A,4.0957303,3.253751,0.79442513,0.7300523,1.0,0.65
CondAE_cell_only,PSAT1,2.31228,1.1839144,0.5120117,0.45858303,0.9,0.25
CondAE_cell_only,PSMA3,12.1766405,11.311218,0.92892766,0.9114783,1.0,0.7
CondAE_cell_only,PSMA4,11.405958,10.661376,0.9347199,0.93220085,1.0,0.55
CondAE_cell_only,PSMB1,7.6881657,6.801091,0.88461816,0.84090424,1.0,0.7
CondAE_cell_only,PSMB2,11.1824875,10.402342,0.930235,0.92458886,1.0,0.75
CondAE_cell_only,PSMB3,11.879647,10.920135,0.9192305,0.900108,1.0,0.65
CondAE_cell_only,PSMB5,12.717336,11.752682,0.92414653,0.92270243,1.0,0.65
CondAE_cell_only,PSMC1,11.927312,10.852343,0.9098733,0.8984601,1.0,0.6
CondAE_cell_only,PSMC4,11.1264105,10.218381,0.91838974,0.90480703,1.0,0.8
CondAE_cell_only,PSMC5,12.196046,11.267075,0.92383015,0.92666614,1.0,0.75
CondAE_cell_only,PSMD11,11.161508,10.271585,0.92026865,0.90274656,1.0,0.65
CondAE_cell_only,PSMD14,10.443808,9.686959,0.92753136,0.9088177,1.0,0.7
CondAE_cell_only,PSMD4,5.6347804,4.542447,0.8061445,0.7297763,1.0,0.65
CondAE_cell_only,PSME1,2.9218533,1.3561916,0.4641546,0.3836385,1.0,0.25
CondAE_cell_only,PSME2,2.4369998,1.1338371,0.4652594,0.40839934,0.95,0.35
CondAE_cell_only,PSMG1,2.3799803,1.1958332,0.50245506,0.46968296,0.95,0.2
CondAE_cell_only,PSMG2,3.0185103,1.3642697,0.4519679,0.35755453,0.8,0.35
CondAE_cell_only,PTCD1,2.670896,1.6896018,0.6325973,0.5121941,1.0,0.45
CondAE_cell_only,PTCD3,3.2130241,1.6423796,0.5111632,0.42167532,1.0,0.15
CondAE_cell_only,PTEN,2.4123833,1.379079,0.5716666,0.502065,1.0,0.35
CondAE_cell_only,PTGR2,2.9667213,1.428144,0.48138797,0.3901021,0.95,0.15
CondAE_cell_only,PTMA,4.3319173,2.9849555,0.68906105,0.726697,1.0,0.65
CondAE_cell_only,PTPMT1,2.5474365,1.1339195,0.4451218,0.37841213,0.8,0.2
CondAE_cell_only,PTPN1,2.0563,0.91475874,0.44485667,0.35740814,0.95,0.4
CondAE_cell_only,PTPN11,2.1654105,1.0317754,0.47648025,0.38257402,1.0,0.4
CondAE_cell_only,PUF60,4.171093,2.7731328,0.6648456,0.61100966,0.9,0.3
CondAE_cell_only,PXN,3.353547,2.4513595,0.73097515,0.62618476,1.0,0.65
CondAE_cell_only,PYROXD1,2.440845,1.4475011,0.5930328,0.4623812,0.95,0.55
CondAE_cell_only,PYURF,4.194021,3.41521,0.8143044,0.7042147,1.0,0.75
CondAE_cell_only,QARS,9.195697,8.094378,0.8802355,0.85622597,1.0,0.6
CondAE_cell_only,QRSL1,2.392809,1.243597,0.51972264,0.42863065,1.0,0.4
CondAE_cell_only,RAB4A,1.9438928,1.0365789,0.533249,0.4546979,1.0,0.35
CondAE_cell_only,RAB4B,1.3419507,0.6106678,0.45505983,0.36027178,1.0,0.3
CondAE_cell_only,RAB6A,3.4113154,2.0803506,0.60983825,0.5240666,0.9,0.5
CondAE_cell_only,RABGGTA,7.417123,6.4413943,0.8684492,0.8637444,1.0,0.6
CondAE_cell_only,RABGGTB,5.1473956,4.291624,0.8337467,0.7763383,1.0,0.8
CondAE_cell_only,RAC1,2.639205,1.274935,0.4830754,0.4039626,0.8,0.25
CondAE_cell_only,RAC3,3.8730638,3.1086233,0.80262643,0.74845153,1.0,0.55
CondAE_cell_only,RAD51,4.504777,3.6999261,0.82133394,0.7221775,1.0,0.65
CondAE_cell_only,RAD51C,3.0688848,1.7241261,0.56180865,0.46078017,1.0,0.3
CondAE_cell_only,RAD51D,2.6051042,1.1406251,0.43784243,0.35457033,0.75,0.15
CondAE_cell_only,RAD9A,2.6560853,1.516903,0.5711048,0.45886174,0.9,0.5
CondAE_cell_only,RAE1,5.603784,4.6162796,0.823779,0.74036247,0.95,0.75
CondAE_cell_only,RAMAC,3.6252515,2.317877,0.63937,0.46305194,0.95,0.55
CondAE_cell_only,RAN,5.06697,4.182879,0.8255188,0.76913255,1.0,0.65
CondAE_cell_only,RARS,6.135986,5.0778117,0.8275462,0.76789135,1.0,0.6
CondAE_cell_only,RARS2,2.768286,2.0989141,0.7581999,0.6805533,1.0,0.65
CondAE_cell_only,RBBP4,2.580681,0.9652495,0.37402898,0.3011269,0.85,0.25
CondAE_cell_only,RBBP5,5.19759,3.825788,0.7360696,0.6455254,1.0,0.5
CondAE_cell_only,RBBP8,5.041733,4.22104,0.8372201,0.7309353,1.0,0.7
CondAE_cell_only,RBM10,2.240855,1.3026096,0.58130026,0.52944946,1.0,0.3
CondAE_cell_only,RBM15,2.6989276,1.5789872,0.5850425,0.5168245,1.0,0.4
CondAE_cell_only,RBM17,4.2347484,2.6355643,0.6223662,0.55542564,0.95,0.5
CondAE_cell_only,RBM19,5.994122,5.043742,0.841448,0.75885165,1.0,0.7
CondAE_cell_only,RBM28,7.2685018,6.360159,0.8750303,0.8228219,1.0,0.8
CondAE_cell_only,RBM33,3.0499184,1.6941485,0.5554734,0.4807782,0.85,0.25
CondAE_cell_only,RBM4,3.1815329,1.676315,0.5268891,0.4342233,0.9,0.25
CondAE_cell_only,RBM42,4.3152475,3.434891,0.79598933,0.7017621,1.0,0.6
CondAE_cell_only,RBM48,2.8003404,1.7263931,0.616494,0.48733115,1.0,0.65
CondAE_cell_only,RBMX2,5.307366,4.210793,0.7933866,0.80539656,1.0,0.45
CondAE_cell_only,RBMXL1,3.0192463,1.7019181,0.5636897,0.4478279,0.95,0.4
CondAE_cell_only,RBX1,4.1425667,3.032152,0.73195004,0.6353987,1.0,0.6
CondAE_cell_only,RCC1,2.1277063,1.5241866,0.716352,0.61911523,1.0,0.4
CondAE_cell_only,RCL1,7.1070647,6.456057,0.90839994,0.8797289,1.0,0.75
CondAE_cell_only,RFC2,3.4225717,2.6224637,0.7662261,0.6424673,1.0,0.75
CondAE_cell_only,RFC3,3.6692512,2.9349546,0.79987836,0.703825,1.0,0.65
CondAE_cell_only,RFC4,4.124379,3.0881667,0.74875915,0.6250549,1.0,0.65
CondAE_cell_only,RFC5,2.6234992,1.5897387,0.6059612,0.5032619,0.95,0.3
CondAE_cell_only,RHOQ,1.4645094,0.7525291,0.51384383,0.44489408,1.0,0.25
CondAE_cell_only,RINT1,3.2096305,2.098585,0.65384,0.54835564,1.0,0.45
CondAE_cell_only,RIOK1,6.1813912,5.399834,0.87356293,0.83397937,1.0,0.8
CondAE_cell_only,RMI1,2.7569377,1.2796369,0.46415153,0.36932638,0.95,0.25
CondAE_cell_only,RNASEH2C,1.9666724,1.2581561,0.6397385,0.6696525,0.95,0.45
CondAE_cell_only,RNF103,2.9997485,1.6677693,0.5559697,0.42853242,0.95,0.4
CondAE_cell_only,RNF113A,7.4675617,6.302193,0.8439426,0.84010935,1.0,0.5
CondAE_cell_only,RNF123,2.1035423,0.86187696,0.40972647,0.33783665,0.85,0.1
CondAE_cell_only,RNF14,1.9447635,0.834832,0.42927173,0.33517572,0.95,0.2
CondAE_cell_only,RNF8,1.4187824,0.578678,0.4078695,0.33894002,1.0,0.2
CondAE_cell_only,RNGTT,2.5256832,1.5088092,0.5973866,0.50500894,1.0,0.25
CondAE_cell_only,RNPC3,3.728963,2.4496176,0.6569166,0.57815564,1.0,0.6
CondAE_cell_only,ROMO1,3.381459,2.1070855,0.62312907,0.48357084,1.0,0.45
CondAE_cell_only,RPA1,7.9715743,6.735489,0.84493834,0.78688264,1.0,0.75
CondAE_cell_only,RPA2,8.846294,7.50687,0.8485892,0.8041227,1.0,0.7
CondAE_cell_only,RPA3,5.558235,4.626186,0.832312,0.7825235,1.0,0.7
CondAE_cell_only,RPAP1,9.053667,7.8855286,0.8709762,0.8376741,0.95,0.75
